,Year,Country,Sex,Age,Activity,Fatal
5265,1904,PHILIPPINES,M,Unknown,Other,N
5266,1904,INDIAN OCEAN,M,Unknown,Other,Y
5267,1904,CUBA,M,Unknown,Other,Y
5268,1904,CUBA,M,Unknown,Other,Y
5269,1904,USA,M,Unknown,Other,N
5270,1904,USA,M,Unknown,Swimming,Y
5271,1904,ITALY,M,Unknown,Swimming,Y
5272,1904,AUSTRALIA,M,Unknown,Swimming,Y
5273,1904,NEW ZEALAND,M,30,Swimming,Y
5274,1904,NEW CALEDONIA,M,Unknown,Other,Y
5275,1904,USA,M,Unknown,Other,N
5276,1904,PHILIPPINES,M,Unknown,Other,N
5277,1904,USA,M,Unknown,Swimming,Y
5278,1903,CUBA,M,Unknown,Other,Y
5279,1903,USA,M,Unknown,Fishing,N
5280,1903,FALKLAND ISLANDS,M,28,Swimming,N
5281,1903,AUSTRALIA,M,Unknown,Swimming,Y
5282,1903,MEXICO,M,Unknown,Other,Y
5283,1903,AUSTRALIA,M,Unknown,Other,Y
5284,1903,AUSTRALIA,M,Unknown,Swimming,Y
5285,1903,AUSTRALIA,M,Unknown,Unknown,Y
5286,1903,CRETE,M,Unknown,Other,Y
5287,1903,USA,M,Unknown,Fishing,Y
5288,1902,NICARAGUA,M,30,Swimming,Y
5289,1902,AUSTRALIA,M,17,Swimming,Y
5290,1902,USA,M,Unknown,Fishing,N
